Session,RC,RT,MC,LT,JP,AD,Volume
6,G,0.695870564552479,2,W,L,34,67
6,G,1.03976684794037,1,Y,R,80,90
6,G,1.06427094913317,2,Y,R,34,67
6,G,1.68002704083165,3,Y,R,0,50
6,G,2.37081723402338,1,Y,R,80,90
6,G,1.06962293062526,1,Y,R,80,90
6,G,1.53957545894303,3,W,L,0,50
6,G,3.44168224018267,1,W,R,80,10
6,G,0.792944746567287,3,W,R,0,50
6,G,2.21358561427758,2,Y,L,34,33
6,G,1.11992578793979,5,W,L,80,10
6,G,1.13116936574227,4,W,L,34,33
6,G,0.860922693266843,4,W,L,34,33
6,G,1.76311089745514,1,W,R,80,10
6,G,1.3052612444792,4,W,L,34,33
6,G,0.988774148964922,3,W,L,0,50
6,G,0.964470750833698,3,W,R,0,50
6,G,1.37015353183301,2,W,R,34,33
6,G,2.51257488808096,1,W,R,80,10
6,G,0.859101943935343,1,Y,L,80,10
6,G,2.25866177928674,1,W,R,80,10
6,G,2.27376859057176,4,W,R,34,67
6,G,0.971074722831418,2,W,L,34,67
6,G,0.796624102394617,3,Y,L,0,50
6,G,1.17198239341405,2,Y,R,34,67
6,G,0.919494336447997,2,Y,R,34,67
6,G,1.10998978457474,5,W,R,80,90
6,G,0.836447435627861,2,Y,R,34,67
6,G,1.54413724724327,2,W,R,34,33
6,G,1.16096445632911,3,Y,R,0,50
6,G,2.19599044557276,4,W,L,34,33
6,G,0.695684583721459,3,W,R,0,50
6,G,0.853058318060221,5,Y,R,80,10
6,G,1.48669741309368,1,Y,L,80,10
6,G,2.74952137727973,1,Y,L,80,10
6,G,0.970315776822872,2,Y,R,34,67
6,G,0.756614487876504,4,W,R,34,67
6,G,0.713715710723136,3,Y,L,0,50
6,G,0.689867800378579,5,Y,L,80,90
6,G,1.9934014361686,5,W,L,80,10
6,G,0.769898446654452,2,W,L,34,67
6,G,1.3226361806328,3,W,L,0,50
6,G,2.08732746447117,4,Y,R,34,33
6,G,1.01947240332902,4,Y,L,34,67
6,G,1.08674067842435,2,W,L,34,67
6,G,0.719788180152136,2,W,L,34,67
6,G,1.4439810113272,1,W,L,80,90
6,G,0.904754078658925,2,Y,R,34,67
6,G,0.975492894270246,5,W,L,80,10
7,R,0.904386924255959,3,W,R,0,50
7,R,0.753879457981384,4,W,R,34,67
7,R,0.555470059790423,3,Y,R,0,50
7,R,0.813227173031009,3,W,R,0,50
7,R,0.46941952348061,2,Y,L,34,33
7,R,0.420505663552831,5,Y,L,80,90
7,R,0.536662260012235,4,Y,R,34,33
7,R,0.455945677973432,2,Y,R,34,67
7,R,0.486168314154384,4,Y,R,34,33
7,R,0.546770723793088,2,Y,R,34,67
7,R,0.452653907399508,4,Y,L,34,67
7,R,0.420038458071758,3,W,R,0,50
7,R,0.452864825886536,3,Y,R,0,50
7,R,0.338195174714201,5,Y,L,80,90
7,R,0.50768650662576,1,W,R,80,10
7,R,0.394045608869419,1,W,R,80,10
7,R,0.376003365081488,3,W,R,0,50
7,R,0.336116636121005,2,Y,L,34,33
7,R,0.352714298591309,1,Y,R,80,90
7,R,0.875448727578259,5,Y,L,80,90
7,R,0.403018658174005,2,W,R,34,33
7,R,0.594502598924919,2,W,L,34,67
7,R,0.436527656761427,1,W,R,80,10
7,R,0.453401436168861,4,Y,L,34,67
7,R,0.343863533936201,2,W,R,34,33
7,R,0.37387224709255,4,Y,L,34,67
7,R,0.447167322657151,4,Y,L,34,67
7,R,0.573815160892991,2,W,R,34,33
7,R,0.640451281434252,5,W,R,80,90
7,R,0.553785716431776,3,Y,L,0,50
7,R,0.511342427064847,4,W,R,34,67
7,R,0.403936243727912,2,Y,L,34,33
7,R,0.419600096145587,2,W,R,34,33
7,R,0.476396658955309,1,Y,L,80,10
7,R,0.544996244329013,2,Y,L,34,33
7,R,0.445547576840909,4,Y,L,34,67
7,R,0.474880269206551,5,W,R,80,90
7,R,0.442283748459886,2,Y,L,34,33
7,R,0.45640657392596,5,Y,L,80,90
7,R,0.35871465913533,3,W,R,0,50
7,R,0.402871435868292,1,Y,L,80,10
7,R,0.371920499954285,5,W,L,80,10
7,R,0.544820478923612,4,Y,R,34,33
7,R,0.441441877234865,3,Y,L,0,50
7,R,0.441832467025051,3,Y,L,0,50
7,R,0.444555478773509,1,Y,L,80,10
7,R,0.441837274283898,5,Y,L,80,90
7,R,1.33769912568005,3,Y,L,0,50
7,R,0.543882162064619,4,Y,L,34,67
7,R,0.586016885496974,3,Y,L,0,50
7,R,0.485919238049064,2,W,R,34,33
7,R,0.419384069945409,5,W,R,80,90
7,R,0.36943845206315,4,W,R,34,67
7,R,0.45936363909459,3,W,R,0,50
7,R,0.40243217258103,4,W,R,34,67
7,R,0.452540636360027,2,Y,L,34,33
7,R,0.725395547277003,2,Y,L,34,33
7,R,0.51209926989759,5,Y,L,80,90
7,R,0.390624643210685,4,Y,L,34,67
7,R,0.410787789562164,2,W,R,34,33
7,R,0.446999369047262,1,W,R,80,10
7,B,0.810428747407968,1,Y,L,80,10
7,B,0.614581017336604,3,W,R,0,50
7,B,0.553073040290656,5,Y,L,80,90
7,B,1.0699086620798,1,W,R,80,10
7,B,0.472675840519514,1,Y,L,80,10
7,B,0.554998347504807,2,W,L,34,67
7,B,0.519239251269937,1,Y,L,80,10
7,B,0.407370729802096,3,W,R,0,50
7,B,0.419941411530999,1,Y,R,80,90
7,B,0.321767268575059,5,W,R,80,90
7,B,0.502754859838205,4,Y,R,34,33
7,B,0.409109154823454,1,Y,L,80,10
7,B,0.509952528317626,1,Y,L,80,10
7,B,0.407333473544895,3,Y,R,0,50
7,B,0.377420304660518,4,W,L,34,33
7,B,0.521970675720695,2,Y,L,34,33
7,B,0.409452573386261,1,W,L,80,90
7,B,0.385952588409054,3,Y,R,0,50
7,B,0.385796352492434,1,W,R,80,10
7,B,0.392862422257167,2,Y,L,34,33
7,B,0.569565844425597,1,W,R,80,10
7,B,0.569354625484266,2,Y,L,34,33
7,B,0.609420424841119,1,W,R,80,10
7,B,0.48014662139758,1,Y,L,80,10
7,B,0.52901331009798,1,W,L,80,90
7,B,0.458061172369526,2,W,R,34,33
7,B,0.407596971426756,1,W,R,80,10
7,B,0.395012769281493,2,W,R,34,33
7,B,0.402832376888909,3,Y,L,0,50
7,B,0.453021662710853,3,W,R,0,50
7,B,0.403973800438507,3,W,R,0,50
7,B,0.423081152540362,3,W,R,0,50
7,B,0.455953790223248,5,Y,L,80,90
7,B,0.369205900909947,3,Y,R,0,50
7,B,0.456601267914266,5,W,R,80,90
7,B,0.42068623621708,2,Y,R,34,67
7,B,0.619363338641961,5,W,L,80,10
7,B,0.418952017546872,3,W,R,0,50
7,B,1.03121623651714,5,Y,L,80,90
7,B,0.469349818225055,5,W,L,80,10
7,B,0.436099510259737,2,Y,R,34,67
7,B,0.419317669681732,2,W,R,34,33
7,B,0.386192350449164,1,W,R,80,10
7,B,0.468921972178578,2,W,R,34,33
7,B,0.495322236577522,1,W,R,80,10
7,B,0.486464861941386,2,Y,L,34,33
7,B,0.454367995673238,5,W,R,80,90
7,B,0.470261695159934,5,W,R,80,90
7,B,0.446356398161697,3,W,R,0,50
7,B,0.459994591833492,1,W,R,80,10
7,B,0.427202776191734,1,W,R,80,10
7,B,0.379017816903797,3,Y,L,0,50
7,B,0.371196707027593,2,W,R,34,33
7,B,0.405298200282232,4,W,R,34,67
7,B,0.541637472583716,1,W,R,80,10
7,B,0.503116305621916,4,W,R,34,67
7,B,0.620714478862283,2,Y,L,34,33
7,B,0.419287323858953,2,Y,L,34,33
7,B,0.702046390048963,3,W,R,0,50
7,M,0.469629540606547,2,Y,R,34,67
7,M,0.477788660878105,3,W,R,0,50
7,M,0.410672715800501,1,Y,L,80,10
7,M,0.42369227533618,2,W,R,34,33
7,M,0.696615088783801,1,Y,R,80,90
7,M,0.486243728029876,5,W,R,80,90
7,M,0.452926418893185,3,W,R,0,50
7,M,0.4474593636387,5,W,R,80,90
7,M,0.507200372562693,4,W,R,34,67
7,M,0.405634407956313,4,W,R,34,67
7,M,0.370009614518494,3,Y,R,0,50
7,M,0.869345010965844,1,Y,R,80,90
7,M,0.460687137578134,3,Y,R,0,50
7,M,0.49400564852931,4,Y,L,34,67
7,M,0.44295285881708,1,Y,R,80,90
7,M,0.374079560135215,3,Y,R,0,50
7,M,0.386456749692115,5,Y,R,80,10
7,M,0.436537571733425,5,Y,L,80,90
7,M,0.346441126100217,1,W,L,80,90
7,M,0.519576059849896,2,W,R,34,33
7,M,0.487197968932378,4,Y,L,34,67
7,M,0.361129705855092,1,W,R,80,10
7,M,0.505063545953817,2,Y,L,34,33
7,M,0.429079109455415,5,Y,L,80,90
7,M,0.489914971606595,2,Y,L,34,33
7,M,0.441211429258146,1,Y,L,80,10
7,M,0.503492473634651,3,Y,L,0,50
7,M,0.430470810923907,4,W,R,34,67
7,M,0.387791364961231,1,Y,L,80,10
7,M,0.397365922543031,4,W,R,34,67
7,M,0.461918997686553,5,Y,R,80,10
7,M,0.40274374305227,2,Y,L,34,33
7,M,0.458763032178467,3,W,R,0,50
7,M,0.424364390230039,3,Y,L,0,50
7,M,0.519644563290967,4,Y,L,34,67
7,M,0.678288916264137,1,Y,L,80,10
7,M,0.436251539825207,2,W,R,34,33
7,M,0.426926659255514,4,Y,L,34,67
7,M,0.586652945949027,4,W,R,34,67
7,M,0.619824835502186,1,Y,L,80,10
7,M,0.559712165370001,4,Y,R,34,33
7,M,0.469318871495489,5,Y,R,80,10
7,M,0.356746086590647,3,Y,L,0,50
7,M,0.980901961962445,4,Y,L,34,67
7,M,0.436163807349658,4,W,R,34,67
7,M,0.55319923083789,2,W,L,34,67
7,M,0.525070155935282,2,W,L,34,67
7,M,0.636973229577052,4,Y,R,34,33
7,M,0.436346783643785,4,Y,L,34,67
7,M,0.453785415978018,2,Y,L,34,33
7,M,0.44186281284783,4,W,R,34,67
7,M,0.603128624223245,2,W,R,34,33
7,M,0.404061232461572,1,Y,L,80,10
7,M,0.46925066850963,1,Y,R,80,90
7,M,0.580423038788467,4,Y,L,34,67
7,M,0.473973199531429,4,W,R,34,67
7,M,0.394143556771269,4,W,R,34,67
7,M,0.394997746597255,4,W,R,34,67
7,M,0.504046510231092,3,Y,L,0,50
7,M,0.469078208094288,2,W,R,34,33
7,M,0.886532764474396,5,Y,L,80,90
7,M,0.509584773007191,4,W,R,34,67
7,M,0.528755220382664,2,W,R,34,33
7,M,0.486284289276227,2,Y,L,34,33
7,M,1.1866883994835,5,W,R,80,90
7,M,0.77044106600988,1,Y,L,80,10
7,M,0.379817925067073,4,Y,L,34,67
7,M,0.393273442899044,2,W,R,34,33
7,M,0.518858876904233,5,W,R,80,90
7,M,0.475613376198453,4,W,R,34,67
7,G,1.82511552444157,2,Y,L,34,33
7,G,0.455824895591832,3,W,R,0,50
7,G,0.486605173812677,3,Y,L,0,50
7,G,0.447287804584448,2,Y,L,34,33
7,G,0.453131027852578,4,W,R,34,67
7,G,0.386142775590997,3,Y,L,0,50
7,G,0.402805936964796,5,W,R,80,90
7,G,0.591937625815262,3,Y,L,0,50
7,G,0.37154433194064,5,W,R,80,90
7,G,0.519354925938387,4,Y,L,34,67
7,G,0.591083135534063,3,Y,R,0,50
7,G,0.446331160051159,1,Y,R,80,90
7,G,0.455409368145411,1,Y,L,80,10
7,G,0.360982183096894,1,Y,L,80,10
7,G,0.419471802421867,2,Y,L,34,33
7,G,0.387925367304888,5,W,R,80,90
7,G,0.453134633296031,4,Y,L,34,67
7,G,0.45661599014511,5,W,R,80,90
7,G,0.538686416489327,1,W,R,80,10
7,G,0.429301745636621,5,W,R,80,90
7,G,0.422634978817769,5,Y,L,80,90
7,G,0.508027521557779,5,W,R,80,90
7,G,0.486299612414768,1,W,R,80,10
7,G,0.389400895352082,1,W,R,80,10
7,G,0.326835321335238,5,Y,L,80,90
7,G,0.537489108553928,1,Y,R,80,90
7,G,0.485493495177252,4,W,R,34,67
7,G,0.455891295857327,1,W,L,80,90
7,G,0.437094913319015,2,Y,R,34,67
7,G,0.424676261153763,4,Y,L,34,67
7,G,0.546931166060858,4,Y,L,34,67
7,G,0.436009674608613,3,Y,L,0,50
7,G,0.419323678754154,5,W,L,80,10
7,G,0.50279662290086,2,Y,L,34,33
7,G,0.521148033531063,1,Y,R,80,90
7,G,0.493441096054994,4,W,R,34,67
7,G,0.543700688038371,3,W,R,0,50
7,G,0.39484030886706,4,W,R,34,67
7,G,0.48646185740472,1,Y,L,80,10
7,G,0.469152420154387,2,Y,L,34,33
7,G,0.442308085208424,3,W,R,0,50
7,G,0.402779196587289,4,Y,L,34,67
7,G,0.477705435207099,5,W,R,80,90
7,G,1.06137397470229,3,Y,L,0,50
7,G,0.507002373584328,1,W,R,80,10
7,G,0.470444971907455,3,W,R,0,50
7,G,0.422439083014979,4,W,R,34,67
7,G,0.470626746387097,1,W,R,80,10
7,G,0.572665324640184,1,W,R,80,10
7,G,0.476126851545814,5,W,R,80,90
7,G,1.30407835832102,5,W,R,80,90
7,G,0.468852266923022,2,Y,L,34,33
7,G,0.442042484150988,4,W,R,34,67
7,G,0.519569750323171,4,W,R,34,67
7,G,0.604458732685998,2,W,R,34,33
7,G,0.480176666766965,5,Y,L,80,90
8,R,1.55466514436921,5,W,L,80,10
8,R,1.13701919898995,4,W,L,34,33
8,R,2.02621368266045,3,Y,R,0,50
8,R,1.56347384550645,3,Y,R,0,50
8,R,1.66090857194285,4,Y,R,34,33
8,R,1.70643782110892,5,Y,L,80,90
8,R,2.05572784905235,2,W,L,34,67
8,R,1.7872132920711,1,W,L,80,90
8,R,2.51256106721121,1,Y,L,80,10
8,R,2.17649821230043,5,Y,R,80,10
8,R,2.87454165790405,5,Y,L,80,90
8,R,1.27105038608352,5,W,R,80,90
8,R,0.825405462248455,3,Y,L,0,50
8,R,2.17106330559182,5,W,L,80,10
8,R,3.31013670642642,1,Y,R,80,90
8,R,1.42750743622855,1,Y,R,80,90
8,R,1.62096746086536,5,W,R,80,90
8,R,1.85654087672447,3,W,L,0,50
8,R,2.07128654267945,1,W,R,80,10
8,R,3.17381996815311,5,Y,R,80,10
8,R,2.05419102845372,4,W,L,34,33
8,R,1.66140011417156,3,W,R,0,50
8,R,2.42420815431433,1,Y,L,80,10
8,R,1.18665655139193,2,Y,L,34,33
8,R,2.10473845506749,1,W,L,80,90
8,R,0.99555178319315,5,W,R,80,90
8,R,2.38833879157573,3,W,L,0,50
8,R,0.559288225220371,5,W,L,80,10
8,R,1.00475528047355,5,W,R,80,90
8,R,2.30427816002157,2,Y,L,34,33
8,R,1.20940480124955,3,Y,R,0,50
8,R,1.30443049004134,4,W,R,34,67
8,R,1.25675389838761,5,Y,L,80,90
8,R,2.15424150467152,1,W,L,80,90
8,R,1.44500555839295,2,Y,L,34,33
8,R,1.3535300303447,1,W,L,80,90
8,R,1.5753270438363,1,Y,R,80,90
8,R,1.33956133761967,2,Y,L,34,33
8,R,1.32583901691578,4,W,R,34,67
8,R,2.38096475678321,4,Y,R,34,33
8,R,2.10790193191679,3,Y,L,0,50
8,R,0.970847279391819,3,W,L,0,50
8,R,1.61500495748442,1,W,R,80,10
8,R,1.33707448246787,3,Y,R,0,50
8,R,0.836495508217922,2,Y,L,34,33
8,R,2.09548418111262,1,Y,L,80,10
8,R,1.08133131027716,2,W,R,34,33
8,R,1.23751584893216,4,W,L,34,33
8,R,1.01980079920577,1,Y,L,80,10
8,R,2.42130967761295,3,W,L,0,50
8,R,1.30353844304955,4,Y,R,34,33
8,R,1.15857675089319,5,Y,R,80,10
8,R,2.44389508157292,4,Y,R,34,33
8,R,1.5607222906583,4,Y,R,34,33
8,R,1.41113661629061,5,Y,R,80,10
8,R,0.658540095544595,5,Y,R,80,10
8,R,2.42903944956925,4,Y,R,34,33
8,R,2.08793798635998,2,W,R,34,33
8,R,1.12479764444288,4,Y,R,34,33
8,R,0.856830514076137,1,Y,L,80,10
8,R,2.09717363218442,3,W,L,0,50
8,R,0.99465252531445,4,W,L,34,33
8,R,1.38718955622971,5,Y,R,80,10
8,R,1.55355586936275,3,W,R,0,50
8,B,2.63858456269008,2,W,R,34,33
8,B,1.30360033650868,3,W,R,0,50
8,B,2.24227593666365,5,Y,L,80,90
8,B,0.828884415466746,3,W,L,0,50
8,B,0.856896313433026,4,W,R,34,67
8,B,1.68708349607914,5,W,L,80,10
8,B,1.1036234714411,4,W,L,34,33
8,B,1.12011657603034,3,Y,L,0,50
8,B,1.06314845416637,4,Y,R,34,33
8,B,1.35800078117973,4,W,R,34,67
8,B,1.87398702040082,2,Y,R,34,67
8,B,1.97599134693337,5,Y,R,80,10
8,B,2.47230868611587,1,Y,R,80,90
8,B,1.44567256557275,5,Y,L,80,90
8,B,1.49363819367318,4,W,L,34,33
8,B,1.51160682630689,1,Y,L,80,10
8,B,1.95834419974199,1,W,L,80,90
8,B,1.72122555058195,3,Y,L,0,50
8,B,1.2208863383712,3,W,R,0,50
8,B,1.79487876693747,1,Y,L,80,10
8,B,3.28946639425521,3,W,L,0,50
8,B,1.30714328636168,5,W,R,80,90
8,B,0.653088663881135,1,W,L,80,90
8,B,1.64802001021599,3,W,R,0,50
8,B,2.12444250818771,5,Y,R,80,10
8,B,1.20380704864328,1,Y,L,80,10
8,B,2.12092299372125,5,W,L,80,10
8,B,1.40971757353509,2,Y,L,34,33
8,B,2.18865006159285,2,Y,R,34,67
8,B,2.179971757354,1,W,R,80,10
8,B,1.34861821350205,2,Y,L,34,33
8,B,0.813671844483906,4,Y,L,34,67
8,B,1.38147612895591,5,Y,L,80,90
8,B,1.76240843673986,3,Y,R,0,50
8,B,1.17653066129787,2,Y,L,34,33
8,B,2.32139470600669,4,W,L,34,33
8,B,1.21141964366143,4,Y,R,34,33
8,B,0.879885527145234,1,Y,L,80,10
8,B,1.31466995162737,2,Y,L,34,33
8,B,2.22651233362376,3,Y,L,0,50
8,B,1.87604993540299,4,W,L,34,33
8,B,2.08771054291901,3,Y,L,0,50
8,B,0.897536880689586,4,W,L,34,33
8,B,1.29374094883133,4,W,L,34,33
8,B,1.51321365261538,3,W,L,0,50
8,B,2.35489529189181,3,W,L,0,50
8,B,1.48821891055559,3,W,R,0,50
8,B,0.903534236698761,2,Y,L,34,33
8,B,1.47300483730396,1,Y,L,80,10
8,B,1.2196520746329,5,W,L,80,10
8,B,0.97107622509975,4,W,L,34,33
8,B,0.942352251900957,5,Y,L,80,90
8,B,1.28725956193921,2,W,R,34,33
8,B,2.58807138779594,2,W,R,34,33
8,B,1.1721882041893,2,Y,L,34,33
8,B,0.770033350358062,2,Y,L,34,33
8,B,2.35465522939558,3,W,L,0,50
8,B,3.38912477841586,3,Y,R,0,50
8,B,0.870067602079871,2,W,R,34,33
8,B,2.7718030225642,3,Y,L,0,50
8,M,2.13831715890956,1,W,L,80,90
8,M,1.77684403449348,2,Y,L,34,33
8,M,2.25476189045548,2,Y,L,34,33
8,M,0.519789081512499,3,W,L,0,50
8,M,0.663247603881246,2,Y,R,34,67
8,M,1.14092629871266,3,Y,L,0,50
8,M,0.757837334374926,3,W,L,0,50
8,M,2.26464411260895,4,W,R,34,67
8,M,1.80906438722559,2,Y,L,34,33
8,M,3.23931676832035,2,Y,R,34,67
8,M,1.486937475589,3,W,R,0,50
8,M,2.03765766307151,4,W,L,34,33
8,M,1.60394345461646,2,W,R,34,33
8,M,1.0911540426041,4,W,L,34,33
8,M,1.00597422107421,2,Y,L,34,33
8,M,1.02006219391296,2,Y,R,34,67
8,M,2.10429378361368,1,W,L,80,90
8,M,1.49280383378937,3,Y,R,0,50
8,M,1.65402277438989,2,W,L,34,67
8,M,1.55406363608927,4,Y,L,34,67
8,M,1.55995072559563,2,W,L,34,67
8,M,0.619727488508943,5,Y,L,80,90
8,M,1.75672295165714,1,W,R,80,10
8,M,1.05576780939191,3,Y,R,0,50
8,M,0.919876213081807,2,Y,R,34,67
8,M,1.16991947841234,5,Y,R,80,10
8,M,1.89777003275049,4,W,R,34,67
8,M,1.039579064387,4,Y,L,34,67
8,M,1.47023044797606,3,W,L,0,50
8,M,1.22047651954381,3,W,L,0,50
8,M,1.04057206381549,2,W,L,34,67
8,M,1.54591172670735,4,W,R,34,67
8,M,2.83893308896404,3,Y,R,0,50
8,M,1.32263527927171,1,W,R,80,10
8,M,1.20424931646812,5,W,L,80,10
8,M,0.830224438903315,4,W,L,34,33
8,M,1.65397770633717,2,W,L,34,67
8,M,1.8294174203038,2,W,R,34,33
8,M,2.20949133191061,3,W,L,0,50
8,M,3.25572905086847,2,Y,R,34,67
8,M,1.58027942192712,1,W,R,80,10
8,M,0.869741309375968,1,W,R,80,10
8,M,0.710252681548809,5,W,L,80,10
8,M,1.28745876273206,5,W,L,80,10
8,M,2.09738635339454,3,W,L,0,50
8,M,1.35359342607444,1,W,R,80,10
8,M,2.46001832767433,5,W,L,80,10
8,M,1.23720397800571,4,W,L,34,33
8,M,1.20339242255795,2,Y,L,34,33
8,M,2.86521016735242,3,Y,R,0,50
8,G,1.59063485863589,4,Y,L,34,67
8,G,1.28763092269401,5,W,R,80,90
8,G,1.52722410840397,4,W,L,34,33
8,G,1.39405522338711,2,W,L,34,67
8,G,1.52059369648123,1,W,L,80,90
8,G,1.63703572394297,5,Y,L,80,90
8,G,1.50538593275996,2,W,L,34,67
8,G,1.73689901751641,2,Y,R,34,67
8,G,2.23871886548659,4,W,R,34,67
8,G,1.40432863624119,3,W,R,0,50
8,G,1.27504672054783,5,W,L,80,10
8,G,0.795088483610016,5,W,R,80,90
8,G,0.670644473153516,1,Y,L,80,10
8,G,1.12045608869266,2,Y,L,34,33
8,G,1.92293182705907,5,Y,R,80,10
8,G,1.23699456178838,2,W,R,34,33
8,G,1.7600288435533,1,Y,L,80,10
8,G,1.57496018988604,1,W,L,80,90
8,G,1.19459573956738,1,Y,L,80,10
8,G,0.670113271040464,1,Y,L,80,10
8,G,1.35836973830556,1,W,L,80,90
8,G,1.43718745305523,4,W,R,34,67
8,G,0.820112670131493,3,W,L,0,50
8,G,1.24272421356363,1,W,R,80,10
8,G,0.986521948141672,2,Y,L,34,33
8,G,0.772255505813519,2,Y,L,34,33
8,G,1.37043265330612,5,Y,R,80,10
8,G,1.00438361926535,5,Y,L,80,90
8,G,2.31391971877565,4,W,L,34,33
8,G,0.818514256527124,4,Y,L,34,67
8,G,1.48731604723071,4,W,L,34,33
8,G,2.30397470179923,4,Y,R,34,33
8,G,1.64721809932962,2,Y,L,34,33
8,G,1.11495598353395,1,W,R,80,10
8,G,1.13619805906819,4,W,L,34,33
8,G,2.08808821320235,2,W,R,34,33
8,G,0.942144638403988,1,Y,L,80,10
8,G,1.91347114142263,3,Y,R,0,50
8,G,2.27181864615522,3,Y,L,0,50
8,G,2.61182074933276,2,Y,L,34,33
8,G,1.82030856593519,3,W,L,0,50
8,G,1.26027371330747,4,W,L,34,33
8,G,0.990891746538182,4,Y,R,34,33
8,G,1.09549619926111,3,W,L,0,50
8,G,0.855049424631943,5,Y,R,80,10
8,G,1.79608358621408,2,Y,L,34,33
8,G,1.8153624973711,2,W,R,34,33
8,G,1.72049364540544,1,W,R,80,10
8,G,1.05591953850308,2,W,R,34,33
8,G,3.39202445692899,2,Y,R,34,67
8,G,1.50373644202773,1,W,R,80,10
8,G,1.39829582669881,3,W,R,0,50
8,G,1.85702791214862,5,W,L,80,10
8,G,1.56186221194002,3,W,L,0,50
8,G,2.22455487786465,3,W,R,0,50
8,G,1.34348526274698,1,W,R,80,10
8,G,1.12626145479771,5,Y,R,80,10
8,G,1.17178890123978,4,W,L,34,33
8,G,0.893252411140566,1,W,R,80,10
9,R,0.511565063245143,2,Y,R,34,67
9,R,0.556201964966931,3,W,R,0,50
9,R,0.85813959078223,1,Y,R,80,90
9,R,0.457751404620467,1,Y,R,80,90
9,R,0.530763152360123,2,W,L,34,67
9,R,0.559190277318521,3,W,R,0,50
9,R,0.442199921882093,5,Y,L,80,90
9,R,0.644007751705431,1,W,L,80,90
9,R,0.435798455668191,1,W,L,80,90
9,R,0.45250968963137,5,W,R,80,90
9,R,0.463659525884395,4,Y,L,34,67
9,R,0.435903314004463,5,Y,L,80,90
9,R,0.569380464501592,3,W,L,0,50
9,R,0.529928792476312,3,Y,L,0,50
9,R,0.436150887840995,1,Y,R,80,90
9,R,0.564048312952764,2,W,L,34,67
9,R,0.485680076916651,1,W,L,80,90
9,R,0.50905357089141,4,Y,L,34,67
9,R,0.489466093801639,5,Y,L,80,90
9,R,0.552786707929044,4,W,R,34,67
9,R,0.519633146050182,2,Y,R,34,67
9,R,0.510329898146665,5,Y,L,80,90
9,R,0.539891536220239,3,Y,L,0,50
9,R,0.411417240032279,1,Y,R,80,90
9,R,0.405802361566202,3,Y,R,0,50
9,R,0.453445602860484,4,Y,L,34,67
9,R,0.444398641950102,2,W,L,34,67
9,R,0.870192590811712,3,Y,R,0,50
9,R,0.50810533906224,5,W,R,80,90
9,R,0.571743232280824,3,Y,L,0,50
9,R,0.486607276988252,2,W,L,34,67
9,R,0.42880088934271,4,Y,L,34,67
9,R,0.719597992969284,5,W,R,80,90
9,R,0.502902683051616,2,Y,R,34,67
9,R,0.54003094672953,5,W,R,80,90
9,R,0.555331851094707,3,Y,R,0,50
9,R,0.779856683591788,1,W,L,80,90
9,R,0.474723432383144,3,Y,R,0,50
9,R,0.52519153922367,3,W,R,0,50
9,R,0.69562118799422,3,W,L,0,50
9,R,0.44522849502755,3,W,R,0,50
9,R,0.535506414686097,1,Y,R,80,90
9,R,0.642289757533945,1,Y,R,80,90
9,R,0.521639275305461,1,Y,R,80,90
9,R,0.385933058919363,2,Y,R,34,67
9,R,0.690897755611331,2,W,L,34,67
9,R,0.520332301775852,5,Y,L,80,90
9,R,0.502999128684678,1,W,L,80,90
9,R,0.356962112790825,5,W,R,80,90
9,R,0.396356398161515,4,W,R,34,67
9,R,0.455254334044184,5,Y,L,80,90
9,R,0.469336898716392,4,Y,L,34,67
9,R,0.41075113421266,4,Y,L,34,67
9,R,0.558779557130947,1,Y,R,80,90
9,R,0.555624492984862,4,W,R,34,67
9,R,0.485348676502326,4,Y,L,34,67
9,R,0.437331370369975,1,W,L,80,90
9,R,0.487242436078304,3,Y,R,0,50
9,R,0.373682660817394,3,Y,R,0,50
9,R,0.369477511041623,3,W,R,0,50
9,R,0.521405522338682,1,W,L,80,90
9,R,0.469727188054094,1,W,L,80,90
9,R,0.604183817564262,3,W,L,0,50
9,R,0.460398401586644,5,W,R,80,90
9,R,0.469251269416418,4,W,R,34,67
9,R,0.67539795090579,2,W,L,34,67
9,R,0.524559685124586,1,W,L,80,90
9,R,0.54147402577928,4,Y,L,34,67
9,R,0.537770333203298,4,Y,L,34,67
9,R,0.623367785356095,2,Y,R,34,67
9,R,0.402730823543607,2,Y,R,34,67
9,R,0.535438812607026,4,W,R,34,67
9,B,0.643738545203632,3,W,L,0,50
9,B,0.553154763692874,2,W,L,34,67
9,B,0.410673316708198,4,W,R,34,67
9,B,0.57030405912883,4,W,R,34,67
9,B,0.752946549288936,3,W,R,0,50
9,B,0.419102845296038,3,Y,R,0,50
9,B,0.321608629030379,1,Y,R,80,90
9,B,0.594504101192797,3,Y,R,0,50
9,B,0.419685725445561,5,Y,L,80,90
9,B,0.510099149715643,1,Y,R,80,90
9,B,0.712302376588923,5,W,R,80,90
9,B,0.652990715981105,2,Y,R,34,67
9,B,0.469752125709419,2,W,L,34,67
9,B,0.45768500435679,2,Y,R,34,67
9,B,0.619640356939271,3,Y,R,0,50
9,B,0.519606706126069,5,Y,L,80,90
9,B,0.586129555628759,3,W,R,0,50
9,B,0.752955562899842,1,W,L,80,90
9,B,0.474239401495652,2,W,L,34,67
9,B,0.452756362106811,3,W,R,0,50
9,B,0.42649731093934,2,Y,R,34,67
